LATDECIMALNMB,LONGDECIMALNMB
38.048768,-87.266736
39.6514,-86.07034
39.6514,-86.07034
39.6514,-86.07034
39.65117,-86.08267
39.650085,-86.12199
39.650025,-86.136975
39.649472,-86.173072
39.6514,-86.07034
39.65113,-86.08453
39.650025,-86.136975
39.650085,-86.12199
39.65117,-86.08267
39.65117,-86.08267
39.65117,-86.08267
39.649472,-86.173072
39.650085,-86.12199
40.08744,-85.692
38.736192,-85.380224
38.736192,-85.380224
41.462016,-87.0664
39.759424,-86.148304
40.00008,-86.131216
39.999056,-86.20288
39.759424,-86.148304
39.999056,-86.20288
39.999056,-86.20288
40.00008,-86.131216
41.462016,-87.0664
40.00008,-86.131216
41.46152,-87.06672
41.462016,-87.0664
39.759424,-86.148304
39.81824,-86.06456
39.757776,-86.063856
39.757776,-86.063856
39.69492,-86.06353
39.69492,-86.06353
39.81824,-86.06456
39.69492,-86.06353
39.757776,-86.063856
39.839515,-86.065
39.839515,-86.065
39.80545,-86.064575
39.83544,-86.064925
39.7983,-86.06444
39.7983,-86.06444
39.80545,-86.064575
39.83544,-86.064925
39.80545,-86.064575
39.839515,-86.065
39.7983,-86.06444
39.83544,-86.064925
40.382825,-86.843645
40.40283,-86.85752
40.438025,-86.859105
40.39255,-86.85417
40.438025,-86.859105
40.40283,-86.85752
40.46434,-86.93582
40.46434,-86.93582
40.40283,-86.85752
40.46434,-86.93582
40.438025,-86.859105
39.85508,-86.083955
41.694112,-86.267392
39.85508,-86.083955
39.86237,-86.12212
39.833472,-86.211712
41.694112,-86.267392
39.85508,-86.083955
41.631648,-87.517072
41.694112,-86.267392
39.833472,-86.211712
41.631648,-87.517072
39.833472,-86.211712
39.86237,-86.12212
39.86237,-86.12212
41.631648,-87.517072
38.859824,-86.482784
40.097424,-85.674432
39.792016,-86.132656
40.097424,-85.674432
41.601728,-87.521568
41.644432,-87.517136
39.21582,-85.90414
40.097424,-85.674432
41.617232,-87.521744
41.58384,-87.338384
41.60464,-87.521536
39.792448,-86.1496
39.79259,-86.15494
39.21582,-85.90414
39.21582,-85.90414
39.789744,-86.084288
39.5067,-87.38955
39.5067,-87.38955
41.644432,-87.517136
39.792016,-86.132656
39.5067,-87.38955
40.756032,-86.347424
37.955232,-86.755392
41.601728,-87.521568
39.792448,-86.1496
39.792016,-86.132656
39.789744,-86.084288
41.602944,-87.521536
40.756032,-86.347424
41.601728,-87.521568
37.955232,-86.755392
38.859824,-86.482784
41.602944,-87.521536
39.792448,-86.1496
41.617232,-87.521744
40.756032,-86.347424
38.859824,-86.482784
41.58384,-87.338384
41.115344,-85.061168
38.332176,-85.818224
41.564496,-87.461264
38.327984,-85.818736
41.539328,-87.460752
38.306672,-85.820976
41.115344,-85.061168
38.332176,-85.818224
41.564496,-87.461264
41.13496,-85.06224
41.54864,-87.460832
41.54864,-87.460832
41.564496,-87.461264
41.539328,-87.460752
41.13496,-85.06224
41.13496,-85.06224
38.33298,-85.81833
41.13496,-85.06224
41.13496,-85.06224
41.13496,-85.06224
38.306672,-85.820976
38.332176,-85.818224
38.327984,-85.818736
41.539328,-87.460752
38.306672,-85.820976
38.33298,-85.81833
38.33298,-85.81833
41.115344,-85.061168
41.54864,-87.460832
38.327984,-85.818736
40.54834,-85.67141
40.755328,-86.351728
41.604784,-87.070016
40.418112,-86.881312
40.54834,-85.67141
39.481936,-87.395488
41.604784,-87.070016
39.468016,-87.395328
40.75861,-86.3528
39.902368,-85.359584
40.418112,-86.881312
41.604784,-87.070016
39.902368,-85.359584
40.418112,-86.881312
40.75861,-86.3528
40.755328,-86.351728
40.54834,-85.67141
39.902368,-85.359584
41.09996,-85.1559
41.107072,-85.168272
41.677456,-85.942832
39.74224,-86.140288
41.09996,-85.1559
41.132048,-85.198064
39.74224,-86.140288
39.73664,-86.13944
41.132048,-85.198064
39.74224,-86.140288
39.73664,-86.13944
41.132048,-85.198064
41.099248,-85.153584
41.677456,-85.942832
41.099248,-85.153584
41.132048,-85.198064
41.09996,-85.1559
41.677456,-85.942832
41.677456,-85.942832
41.099248,-85.153584
41.677456,-85.942832
41.677456,-85.942832
41.132048,-85.198064
41.132048,-85.198064
41.107072,-85.168272
40.424784,-86.850608
40.42493,-86.84713
41.650144,-86.177088
41.650144,-86.177088
40.424784,-86.850608
40.424784,-86.850608
40.42493,-86.84713
41.650144,-86.177088
40.424768,-86.853408
40.424768,-86.853408
40.42493,-86.84713
39.801936,-86.239424
39.84592,-86.2417
39.874656,-86.244544
39.84592,-86.2417
39.874656,-86.244544
39.874656,-86.244544
39.84592,-86.2417
39.801936,-86.239424
39.764,-86.29816
39.764,-86.29816
39.763712,-86.316896
39.764,-86.29816
39.764795,-86.266625
39.764795,-86.266625
39.763712,-86.316896
39.759584,-86.119792
39.76,-86.101775
39.764,-86.29816
39.764795,-86.26646
39.764,-86.29816
39.763712,-86.316896
39.76538,-86.250335
39.76,-86.101775
39.764,-86.29816
39.764795,-86.266625
39.76,-86.101775
39.760848,-86.063904
39.760848,-86.063904
39.760848,-86.063904
39.73987,-86.02583
39.95033,-86.26687
41.105552,-85.147344
41.088944,-85.145456
39.738755,-86.07157
39.738755,-86.07157
41.531632,-87.417872
41.088944,-85.145456
41.088944,-85.145456
39.95033,-86.26687
41.105552,-85.147344
39.73987,-86.02583
39.95033,-86.26687
41.105552,-85.147344
39.738755,-86.07157
39.73987,-86.02583
39.460944,-87.385936
41.105552,-85.147344
41.105552,-85.147344
41.0877,-85.14565
41.105552,-85.147344
39.738755,-86.07157
39.83787,-86.046255
41.537632,-87.470576
41.537632,-87.470576
41.537664,-87.471648
41.53752,-87.480405
39.735152,-86.192784
41.537664,-87.471648
41.536816,-87.346016
41.53752,-87.480405
41.53752,-87.480405
41.537312,-87.44224
41.537632,-87.470576
39.735152,-86.192784
39.735152,-86.192784
41.537712,-87.467456
41.537312,-87.44224
39.737632,-86.127984
39.738345,-86.082835
39.738345,-86.082835
41.536816,-87.346016
39.738345,-86.082835
41.537664,-87.471648
41.537712,-87.467456
41.537312,-87.44224
39.83787,-86.046255
38.317915,-85.75557
38.31365,-85.76272
38.31365,-85.76272
38.30917,-85.77019
38.317915,-85.75557
38.30917,-85.77019
38.31365,-85.76272
38.317915,-85.75557
38.30917,-85.77019
41.726752,-85.9732
41.709648,-85.97208
38.317395,-85.75615
41.709648,-85.97208
41.726752,-85.9732
41.73878,-85.97394
38.317395,-85.75615
41.726752,-85.9732
41.709648,-85.97208
38.317395,-85.75615
41.73878,-85.97394
41.69465,-86.85307
39.091872,-87.41752
41.6221,-86.23477
41.6167,-86.23474
40.75928,-87.040432
40.79776,-85.822352
40.75928,-87.040432
41.636176,-86.23504
41.6167,-86.23474
40.75218,-86.06994
41.6167,-86.23474
40.79776,-85.822352
39.091872,-87.41752
41.65072,-86.234896
41.636176,-86.23504
41.697072,-86.2788
39.091872,-87.41752
41.6221,-86.23477
41.65072,-86.234896
41.697072,-86.2788
40.79776,-85.822352
41.65072,-86.234896
40.75928,-87.040432
41.636176,-86.23504
41.65264,-86.234912
41.697072,-86.2788
40.75218,-86.06994
41.6221,-86.23477
41.65264,-86.234912
39.09184,-84.847296
39.610112,-86.367808
39.09184,-84.847296
39.09184,-84.847296
40.76456,-86.30947
40.76124,-86.33784
40.76456,-86.30947
40.19199,-85.38771
40.76124,-86.33784
40.76456,-86.30947
40.19199,-85.38771
39.610112,-86.367808
40.19199,-85.38771
39.610112,-86.367808
40.76124,-86.33784
41.5865,-85.85362
41.657856,-86.239104
41.5865,-85.85362
37.97184,-87.57752
41.5865,-85.85362
39.801385,-86.19114
40.051136,-85.995776
39.964256,-85.994176
40.051136,-85.995776
41.692848,-86.263808
39.801385,-86.19114
41.692848,-86.263808
40.051136,-85.995776
40.051136,-85.995776
39.957045,-85.99488
41.692848,-86.263808
39.957045,-85.99488
39.964256,-85.994176
37.94824,-87.538208
39.941344,-85.995104
37.953152,-87.545344
39.941344,-85.995104
39.964256,-85.994176
39.964256,-85.994176
37.953152,-87.545344
39.964256,-85.994176
40.051136,-85.995776
39.957045,-85.99488
39.941344,-85.995104
40.051136,-85.995776
39.964256,-85.994176
39.941344,-85.995104
39.941344,-85.995104
41.134144,-85.081872
41.134144,-85.081872
41.134144,-85.081872
39.755744,-86.054304
39.751872,-86.036256
39.755744,-86.054304
39.755744,-86.054304
41.6708,-86.245712
41.556432,-87.512944
41.556432,-87.512944
39.612848,-86.379584
40.49162,-86.14195
41.6708,-86.245712
39.612848,-86.379584
41.556432,-87.512944
41.6708,-86.245712
40.49162,-86.14195
39.612848,-86.379584
41.588096,-87.442144
39.648768,-85.13552
39.648768,-85.13552
41.588096,-87.442144
41.588096,-87.442144
37.979936,-87.60056
39.867645,-86.23143
39.86786,-86.20168
37.978912,-87.600592
39.867645,-86.23143
39.86786,-86.20168
37.979936,-87.60056
40.064064,-85.65288
37.979936,-87.60056
37.978912,-87.600592
39.867645,-86.23143
37.979936,-87.60056
37.979936,-87.60056
37.978912,-87.600592
40.064064,-85.65288
40.064064,-85.65288
39.86786,-86.20168
40.476704,-86.110784
40.47632,-86.148496
40.47632,-86.148496
39.86746,-86.227905
39.86746,-86.227905
40.476496,-86.126896
40.476496,-86.126896
40.476704,-86.110784
39.868665,-86.124935
40.476704,-86.110784
40.476496,-86.126896
39.868665,-86.124935
39.868665,-86.124935
40.47632,-86.148496
39.883385,-86.067065
39.832848,-86.083728
39.833648,-85.990976
39.883385,-86.067065
39.883385,-86.067065
39.83232,-86.14513
39.832896,-86.074128
39.833365,-86.01008
39.832848,-86.083728
39.832896,-86.074128
39.833365,-86.01008
39.832896,-86.074128
38.32964,-85.751685
38.32584,-85.765025
39.231344,-86.640096
39.947984,-86.260688
38.32531,-85.7677
38.32584,-85.765025
40.487744,-86.161888
40.48648,-86.1276
38.32964,-85.751685
39.88144,-86.273888
37.97515,-87.56644
38.32584,-85.765025
37.97515,-87.56644
39.21211,-85.91629
38.32964,-85.751685
38.32584,-85.765025
37.97188,-87.57288
38.32584,-85.765025
37.97188,-87.57288
39.88144,-86.273888
38.32531,-85.7677
40.31457,-85.50069
40.31457,-85.50069
40.487744,-86.161888
40.487744,-86.161888
40.31457,-85.50069
40.48648,-86.1276
38.32964,-85.751685
37.97515,-87.56644
39.88144,-86.273888
38.32531,-85.7677
40.48648,-86.1276
41.447616,-85.26496
41.078,-85.140672
41.447616,-85.26496
40.444976,-84.976304
40.444976,-84.976304
41.447616,-85.26496
41.078,-85.140672
41.078,-85.140672
41.352336,-85.059552
41.352336,-85.059552
41.352336,-85.059552
40.444976,-84.976304
41.688928,-86.275056
41.688928,-86.275056
41.688928,-86.275056
39.751584,-86.157792
39.804215,-86.288925
39.804215,-86.288925
39.751584,-86.157792
39.751584,-86.157792
41.55808,-87.182848
41.55808,-87.182848
41.55808,-87.182848
39.81096,-86.083415
39.777456,-86.145424
39.899632,-85.99448
39.899632,-85.99448
39.899632,-85.99448
39.797536,-86.169152
41.064352,-85.137776
39.89732,-86.20297
41.039085,-85.13688
39.89732,-86.20297
41.039085,-85.13688
41.081555,-85.140245
41.039085,-85.13688
39.89732,-86.20297
41.064352,-85.137776
41.081555,-85.140245
41.081555,-85.140245
39.941712,-86.022448
39.941235,-86.074645
41.053536,-85.113632
39.941712,-86.022448
39.941712,-86.022448
39.94193,-86.01596
41.032144,-85.112848
39.94083,-86.23778
39.94083,-86.23778
39.94193,-86.01596
39.94164,-86.03864
39.94083,-86.23778
41.032144,-85.112848
39.941232,-86.203072
39.94164,-86.03864
39.941232,-86.203072
41.053536,-85.113632
39.94193,-86.01596
39.941232,-86.203072
39.94164,-86.03864
41.65048,-86.244272
41.650896,-86.2256
41.06512,-85.114048
41.078544,-85.144272
39.816655,-86.25601
41.65048,-86.244272
41.650896,-86.2256
41.06512,-85.114048
41.06512,-85.114048
41.650896,-86.2256
41.078544,-85.144272
41.65048,-86.244272
39.816655,-86.25601
39.816655,-86.25601
39.84577,-86.25504
39.81809,-86.25604
41.72609,-86.28827
41.695952,-86.270144
41.72609,-86.28827
40.281648,-86.512
41.72609,-86.28827
40.281648,-86.512
41.695952,-86.270144
41.695952,-86.270144
41.72609,-86.28827
41.72609,-86.28827
41.72609,-86.28827
40.281648,-86.512
39.745376,-86.250256
39.745376,-86.250256
39.772368,-86.250416
39.75051,-86.25021
39.745376,-86.250256
39.772368,-86.250416
39.738336,-86.250288
39.738336,-86.250288
39.738336,-86.250288
39.75051,-86.25021
39.75051,-86.25021
39.772368,-86.250416
40.109136,-85.730176
41.474048,-87.070416
40.109136,-85.730176
41.474048,-87.070416
41.474048,-87.070416
39.77152,-86.175696
37.936864,-87.89368
37.965648,-87.676576
40.19763,-85.41791
39.77152,-86.175696
38.34574,-85.81691
38.04906,-87.2768
38.34574,-85.81691
39.945344,-86.126816
37.965648,-87.676576
40.045024,-86.035184
39.945344,-86.126816
39.895655,-86.13739
39.945344,-86.126816
37.977776,-87.636976
38.328928,-85.817136
38.04906,-87.2768
38.04906,-87.2768
39.775728,-86.175584
40.19763,-85.41791
37.977776,-87.636976
37.965648,-87.676576
37.936864,-87.89368
40.19763,-85.41791
37.977776,-87.636976
37.936864,-87.89368
39.77152,-86.175696
39.775728,-86.175584
38.34574,-85.81691
41.628352,-86.282608
41.62947,-86.22589
39.337584,-85.489072
39.337584,-85.489072
41.636752,-86.185712
39.94601,-86.35862
40.975152,-85.224672
41.628352,-86.282608
41.636752,-86.185712
41.636752,-86.185712
40.975152,-85.224672
38.29143,-86.96094
38.050928,-87.276672
41.674528,-87.494448
39.64625,-86.83175
39.439136,-87.416272
39.646208,-86.831776
39.64625,-86.83175
39.646208,-86.831776
39.64625,-86.83175
39.439136,-87.416272
40.560544,-85.670384
40.560544,-85.670384
41.628352,-86.282608
41.62947,-86.22589
38.050928,-87.276672
39.646208,-86.831776
39.64625,-86.83175
38.29143,-86.96094
41.674528,-87.494448
40.975152,-85.224672
38.050928,-87.276672
41.62947,-86.22589
39.439136,-87.416272
40.560544,-85.670384
39.94601,-86.35862
39.64625,-86.83175
39.64625,-86.83175
39.337584,-85.489072
37.9949,-87.47395
41.20328,-85.022784
37.98579,-87.47399
37.9949,-87.47395
38.013072,-87.473296
37.9949,-87.47395
37.98579,-87.47399
37.972896,-87.474128
37.972896,-87.474128
38.013072,-87.473296
37.972896,-87.474128
37.972896,-87.474128
37.972896,-87.474128
41.20328,-85.022784
37.98579,-87.47399
38.013072,-87.473296
41.094896,-85.129456
41.094896,-85.129456
37.972896,-87.474128
41.094896,-85.129456
38.29456,-85.756912
38.30167,-85.763465
38.303904,-85.765696
38.303904,-85.765696
38.30167,-85.763465
38.29456,-85.756912
38.29456,-85.756912
38.30167,-85.763465
38.29456,-85.756912
38.299968,-85.762464
38.30167,-85.763465
38.303904,-85.765696
38.30167,-85.763465
38.303904,-85.765696
38.29456,-85.756912
38.29456,-85.756912
41.588336,-87.462432
39.828144,-86.163728
41.662832,-86.180768
41.588352,-87.463728
40.46265,-86.09867
41.588352,-87.463728
40.46242,-86.113735
40.46265,-86.09867
40.46242,-86.113735
41.662832,-86.180768
41.588352,-87.463728
41.662832,-86.180768
40.46242,-86.113735
40.46265,-86.09867
41.588336,-87.462432
39.828144,-86.163728
41.72032,-86.17805
39.97245,-85.91871
39.80111,-86.275135
39.803485,-86.282835
39.97112,-86.089616
39.801248,-86.275088
39.804336,-86.288992
39.80111,-86.275135
39.80111,-86.275135
39.862496,-85.972896
39.80111,-86.275135
39.801248,-86.275088
39.804336,-86.288992
39.791248,-86.24928
39.97112,-86.089616
39.801248,-86.275088
39.862496,-85.972896
39.80111,-86.275135
39.97245,-85.91871
39.803485,-86.282835
39.80111,-86.275135
39.791248,-86.24928
39.804336,-86.288992
39.862496,-85.972896
39.803485,-86.282835
39.97245,-85.91871
39.791248,-86.24928
39.97112,-86.089616
41.169264,-85.059376
39.750192,-86.262464
41.152448,-85.081664
39.73306,-86.18694
41.12153,-85.099985
41.169264,-85.059376
39.714544,-86.18688
39.714544,-86.18688
39.79288,-86.187536
39.73306,-86.18694
39.79288,-86.187536
39.714544,-86.18688
39.670944,-86.186848
41.152448,-85.081664
41.152448,-85.081664
39.670944,-86.186848
39.670944,-86.186848
41.12153,-85.099985
39.79288,-86.187536
39.750192,-86.262464
39.750192,-86.262464
39.73306,-86.18694
41.12153,-85.099985
41.12153,-85.099985
41.169264,-85.059376
39.605968,-86.11688
39.722288,-86.153584
39.605975,-86.1401
39.605968,-86.11688
39.605968,-86.11688
39.722288,-86.153584
39.722288,-86.153584
39.605975,-86.1401
39.722288,-86.153584
39.60593,-86.15734
39.605975,-86.1401
39.722288,-86.153584
39.60593,-86.15734
39.60625,-86.13494
39.60625,-86.13494
39.605975,-86.1401
39.722288,-86.153584
39.60625,-86.13494
39.60593,-86.15734
39.79253,-86.11659
41.62431,-86.13841333
41.709104,-86.191184
41.709104,-86.191184
40.02504,-86.896784
39.69741,-86.35562
41.70919,-86.20456
41.709104,-86.191184
41.13428,-85.08171
41.70919,-86.20456
39.85499,-86.11743
39.69741,-86.35562
41.62431,-86.13841333
39.69741,-86.35562
39.69741,-86.35562
39.69741,-86.35562
39.790848,-86.11648
39.85499,-86.11743
39.69741,-86.35562
39.85499,-86.11743
39.79253,-86.11659
40.02504,-86.896784
40.02504,-86.896784
41.62431,-86.13841333
39.790848,-86.11648
41.13428,-85.08171
39.16427,-86.517525
41.051488,-85.116944
41.086944,-85.161552
41.721648,-85.42032
39.16427,-86.517525
39.164295,-86.52599
39.164235,-86.551865
41.086944,-85.161552
39.164235,-86.551865
41.721648,-85.42032
41.721648,-85.42032
39.16427,-86.517525
38.203776,-87.571104
39.81623,-86.27015
38.203776,-87.571104
38.203776,-87.571104
39.164235,-86.551865
39.81623,-86.27015
39.70603,-86.26836
40.753696,-86.354176
40.41836,-86.90662
40.754864,-86.35448
40.41836,-86.90662
38.282544,-85.74688
39.70603,-86.26836
39.483936,-87.399184
40.42755,-86.90116
40.42755,-86.90116
40.753696,-86.354176
40.42755,-86.90116
40.754864,-86.35448
38.282544,-85.74688
37.953824,-86.764816
40.754864,-86.35448
39.483936,-87.399184
37.953824,-86.764816
39.483936,-87.399184
39.70603,-86.26836
40.753696,-86.354176
38.282544,-85.74688
37.953824,-86.764816
40.41836,-86.90662
38.379472,-86.941968
38.379472,-86.941968
41.50184,-85.828256
41.70878,-86.227565
38.379472,-86.941968
41.69946,-86.22547
41.50184,-85.828256
41.69946,-86.22547
41.50781,-87.461245
41.70878,-86.227565
37.97772,-87.57514
41.70878,-86.227565
37.97772,-87.57514
41.650896,-86.2256
37.97772,-87.57514
41.69946,-86.22547
41.543232,-87.470608
41.543232,-87.470608
41.543232,-87.470608
38.6784,-87.522752
38.6792,-87.523424
38.6792,-87.523424
38.6784,-87.522752
38.6784,-87.522752
41.088448,-85.123168
40.488352,-86.130016
40.488352,-86.130016
41.088448,-85.123168
41.571616,-87.174816
41.571616,-87.174816
40.488352,-86.130016
41.571616,-87.174816
41.677728,-85.965472
40.048368,-86.469216
41.5768,-87.339248
40.048368,-86.469216
40.093504,-85.662112
40.602752,-86.868768
40.093584,-85.676992
40.093504,-85.662112
40.07033,-86.473685
40.093504,-85.662112
40.07033,-86.473685
40.093504,-85.662112
40.07033,-86.473685
40.093584,-85.676992
40.048368,-86.469216
40.602752,-86.868768
40.602752,-86.868768
40.093504,-85.662112
39.799744,-86.083488
40.093504,-85.662112
39.799744,-86.083488
40.093584,-85.676992
41.475136,-87.402832
41.475136,-87.402832
41.06784,-85.157584
41.06784,-85.157584
41.65358,-86.19018
41.067936,-85.146464
41.067936,-85.146464
41.067936,-85.146464
41.06784,-85.157584
41.66568,-86.196464
41.66573,-86.20147
41.66573,-86.20147
41.66568,-86.196464
38.739376,-85.396432
38.739952,-85.399824
38.556096,-86.46984
41.032432,-85.096128
41.032432,-85.096128
38.739376,-85.396432
38.556096,-86.46984
38.739376,-85.396432
41.031456,-85.143168
41.031456,-85.143168
41.032432,-85.096128
41.111225,-85.105075
39.161205,-86.524
41.111225,-85.105075
41.118048,-85.147376
41.118048,-85.147376
41.111225,-85.105075
39.161205,-86.524
41.122256,-84.963872
41.122256,-84.963872
41.122256,-84.963872
40.40301,-86.83404
39.756464,-86.16776
39.67864,-86.158368
39.67864,-86.158368
40.40301,-86.83404
40.40301,-86.83404
40.40294,-86.84451
39.67864,-86.158368
39.756464,-86.16776
40.40294,-86.84451
39.756464,-86.16776
40.40294,-86.84451
39.846672,-86.149696
39.846544,-86.156976
39.846672,-86.149696
39.846544,-86.156976
41.478624,-87.431872
39.845776,-86.2436
41.490336,-87.432032
41.490336,-87.432032
41.490336,-87.432032
39.845776,-86.2436
41.478624,-87.431872
41.478624,-87.431872
39.845776,-86.2436
39.846672,-86.149696
41.180672,-87.42896
40.21893,-85.40957
41.67907,-86.253525
41.67923,-86.235065
39.77896,-86.109488
40.21893,-85.40957
40.21904,-85.373495
40.21893,-85.40957
40.21903,-85.37898
40.21903,-85.37898
40.21904,-85.373495
41.67923,-86.235065
40.21903,-85.37898
39.77896,-86.109488
41.67923,-86.235065
40.21904,-85.373495
40.798528,-85.824256
40.80976,-85.832592
40.798528,-85.824256
40.79664,-85.82392
40.80976,-85.832592
40.79664,-85.82392
40.798528,-85.824256
40.798528,-85.824256
40.798528,-85.824256
40.798528,-85.824256
40.80976,-85.832592
40.79664,-85.82392
38.331584,-85.790832
38.400208,-86.928592
41.178965,-85.103125
41.178784,-85.10352
38.400208,-86.928592
41.178288,-85.125376
41.178288,-85.125376
41.178288,-85.125376
41.42015,-87.32957
38.400208,-86.928592
41.42015,-87.32957
41.178784,-85.10352
38.326672,-85.785456
38.326672,-85.785456
38.326672,-85.785456
41.178784,-85.10352
41.42015,-87.32957
41.178965,-85.103125
41.13207,-85.18601
38.84426,-86.10039
41.132704,-85.135472
41.13259,-85.14656
41.132704,-85.135472
41.13249,-85.15377
41.13207,-85.18601
38.84426,-86.10039
41.13207,-85.18601
41.13259,-85.14656
41.13259,-85.14656
41.13249,-85.15377
38.84426,-86.10039
41.13249,-85.15377
41.132704,-85.135472
40.12823,-85.65548
40.064064,-85.65288
39.90707,-85.9381
40.00091,-85.99918
40.064064,-85.65288
37.973504,-87.51992
40.00096,-85.994544
37.969888,-87.520048
37.969888,-87.520048
40.064064,-85.65288
37.969888,-87.520048
37.973504,-87.51992
39.90707,-85.9381
40.00096,-85.994544
40.12823,-85.65548
40.00091,-85.99918
40.064064,-85.65288
37.973504,-87.51992
40.115275,-85.65286
40.115275,-85.65286
40.115275,-85.65286
40.00096,-85.994544
39.90707,-85.9381
40.12823,-85.65548
40.064064,-85.65288
40.064064,-85.65288
40.12049,-85.652905
39.876025,-86.07559
38.545616,-86.620256
37.96269,-87.52038
39.883385,-86.067065
37.96269,-87.52038
41.695056,-86.0812
39.883385,-86.067065
41.695056,-86.0812
39.883385,-86.067065
40.8006,-85.8229
39.876025,-86.07559
39.876025,-86.07559
39.876025,-86.07559
39.876025,-86.07559
41.695056,-86.0812
39.876025,-86.07559
40.8006,-85.8229
37.96269,-87.52038
40.8006,-85.8229
41.66456,-86.297008
41.664496,-86.304512
41.664496,-86.304512
41.66456,-86.297008
41.664656,-86.283232
41.664656,-86.283232
41.664496,-86.304512
41.664528,-86.300512
41.665424,-86.236512
39.777616,-86.118384
41.527936,-87.413152
41.677264,-86.238128
39.778112,-86.17008
39.778112,-86.17008
41.527936,-87.413152
41.527936,-87.413152
39.77784,-86.157824
39.778112,-86.17008
41.677264,-86.238128
39.777616,-86.118384
39.777616,-86.118384
41.60579,-86.73813
41.60579,-86.73813
41.60579,-86.73813
37.95501,-87.50091
37.955056,-87.520464
37.955056,-87.520464
37.955056,-87.520464
39.670448,-86.247696
37.95512,-87.527024
37.95512,-87.527024
37.955056,-87.520464
37.955056,-87.520464
37.95512,-87.527024
37.955056,-87.520464
39.670448,-86.247696
37.955056,-87.520464
37.95518,-87.505575
37.95501,-87.50091
37.955056,-87.520464
37.955056,-87.520464
39.749905,-86.225475
39.76078,-86.22511
39.727648,-86.22512
39.75848,-86.224832
39.727648,-86.22512
39.727648,-86.22512
39.76078,-86.22511
39.72416,-86.225136
39.72416,-86.225136
39.749905,-86.225475
39.72416,-86.225136
39.7736,-86.22648
39.75848,-86.224832
39.749905,-86.225475
39.7736,-86.22648
39.76078,-86.22511
39.75848,-86.224832
39.7736,-86.22648
38.327456,-85.717264
40.42024,-86.839104
40.41138,-86.83881
40.42024,-86.839104
41.677744,-86.174416
39.2009,-86.2393
40.03384,-86.901184
40.42024,-86.839104
40.41138,-86.83881
38.327456,-85.717264
40.03384,-86.901184
41.677744,-86.174416
40.03384,-86.901184
40.41138,-86.83881
39.78794,-86.215985
39.782155,-86.215735
39.782155,-86.215735
38.322464,-85.712784
38.322464,-85.712784
39.782155,-86.215735
39.78794,-86.215985
38.322464,-85.712784
39.82792,-86.044288
39.82792,-86.044288
39.82792,-86.044288
39.982128,-86.089536
39.496005,-86.065625
39.496005,-86.065625
39.982128,-86.089536
39.827216,-84.891328
39.496005,-86.065625
39.827216,-84.891328
39.295615,-85.95614
39.827216,-84.891328
39.295615,-85.95614
39.295615,-85.95614
39.496005,-86.065625
39.982128,-86.089536
39.496005,-86.065625
39.496005,-86.065625
40.601664,-86.8676
38.950976,-84.854256
40.601664,-86.8676
38.950976,-84.854256
41.233728,-85.852768
41.27020667,-85.85268
40.601664,-86.8676
41.27020667,-85.85268
41.233728,-85.852768
41.233728,-85.852768
38.950976,-84.854256
41.27020667,-85.85268
39.76563,-86.15815
39.776896,-86.144144
39.76563,-86.15815
37.98311,-87.58115
37.98311,-87.58115
39.776896,-86.144144
39.76563,-86.15815
39.76569,-86.15998
39.76569,-86.15998
39.776896,-86.144144
37.98311,-87.58115
39.885088,-86.259952
39.885088,-86.259952
41.483936,-87.296928
41.065616,-85.189664
41.68952,-86.29336
41.686176,-86.30288
41.483936,-87.296928
41.065616,-85.189664
41.065616,-85.189664
41.485728,-87.37944
41.485728,-87.37944
41.686176,-86.30288
41.483936,-87.296928
41.68952,-86.29336
39.885088,-86.259952
39.466048,-87.446528
40.046544,-86.013536
40.046544,-86.013536
41.65853,-86.19646
39.466048,-87.446528
40.046544,-86.013536
41.65853,-86.19646
41.65853,-86.19646
41.58108,-87.46527
41.581136,-87.48744
41.58108,-87.46527
41.58108,-87.46527
41.58108,-87.46527
41.581136,-87.48744
41.581136,-87.48744
38.317184,-85.707632
38.317184,-85.707632
38.296416,-85.810272
38.296416,-85.810272
40.00397,-86.070555
40.00397,-86.070555
39.92695,-86.07932
39.92695,-86.07932
38.317184,-85.707632
39.97836,-86.07066
41.710992,-86.906784
39.97836,-86.07066
41.710992,-86.906784
38.296416,-85.810272
39.92695,-86.07932
41.710992,-86.906784
39.97836,-86.07066
38.296416,-85.810272
40.00397,-86.070555
38.296416,-85.810272
38.296416,-85.810272
39.927664,-85.919056
38.28576,-85.820336
41.595536,-87.278896
41.595536,-87.278896
38.28576,-85.820336
38.28576,-85.820336
39.927664,-85.919056
41.669504,-86.192304
41.595536,-87.278896
39.927664,-85.919056
40.883648,-85.491792
39.46279,-87.332845
40.89093,-85.50673
40.89093,-85.50673
39.46279,-87.332845
39.46279,-87.332845
40.89093,-85.50673
41.698288,-86.187328
41.698288,-86.187328
39.16458333,-86.57605666
39.16458333,-86.57605666
39.164752,-86.573104
39.164688,-86.5712
38.021136,-87.56192
39.164688,-86.5712
39.164752,-86.573104
39.164752,-86.573104
39.16458333,-86.57605666
39.164688,-86.5712
38.021136,-87.56192
41.660288,-86.283168
41.660288,-86.283168
39.95761,-85.938845
40.02963,-86.16496
41.69336,-86.2836
39.95761,-85.938845
40.02963,-86.16496
39.7498,-86.13845
41.69336,-86.2836
40.02963,-86.16496
